,mpiGLB_cluster1,mpiGLB_cluster2,mpiGLB_cluster3,mpiGLB_cluster4,mpiGLB_cluster5,mpiGLB_cluster6,mpiGLB_cluster7,mpiGLB_cluster8,mpiGLB_cluster9,mpiGLB_cluster10,mpiGLB_cluster11,mpiGLB_cluster12
2001-10-01,9.521994538930214,5.012686776696348,7.33537503905833,8.535413191902572,7.40700566271392,9.000611251868866,6.239502440983266,0.3747016238412884,9.53102506686148,3.2710068075853997,2.4854877064558023,7.762472431747994
2001-11-01,9.351142874512517,4.963861751369676,7.775198697201651,9.023464100931252,6.723316661821842,9.045117006382844,6.3618031914960795,2.2896579807672603,9.127807768572506,3.3325186004293816,3.6802415248674585,8.316533400153848
2001-12-01,8.67924134083261,4.991662543589322,8.28042202412848,9.231626444367953,6.29229793294962,8.941373886535294,6.903108900973933,2.7742947716946187,8.19910823967434,3.2422733887166992,3.9160298768422943,7.984857840134436
2002-01-01,8.114717411150437,5.540237127355978,8.97126807320005,9.430049609905089,5.673496967946921,8.837164373086788,7.690710735528881,3.3853796347520313,7.548115948570764,3.3712072488597653,6.022513649864434,7.149144350674666
2002-02-01,7.72559465377858,6.03244190965542,9.47120527321735,9.556385545915655,4.838124567984618,8.752998382578978,8.118523130430765,2.535958903372123,6.975804330574737,3.4425897462124357,8.724429617892172,6.063984630386419
2002-03-01,7.940388074740441,6.3117515314411285,9.760701823055868,9.729878880268686,4.574399504148341,8.862626652846014,8.410918883679194,3.683466536829148,6.996491981427639,3.9299910967498524,9.956276789152462,5.905638998204237
2002-04-01,8.201266889202701,6.556820518445077,9.617876862272993,9.797502189203417,4.07566428255017,9.006546775900944,8.41137960078065,3.261678339356811,6.7921923802884665,4.088783571481498,9.649980716886873,5.01992976433413
2002-05-01,8.541466984904101,6.581668878904109,9.065177435616041,9.458011011606406,3.6871277154141993,8.95649934623945,8.184597867503106,1.3827303431330724,6.959860173093873,4.143840015629848,7.943803432863731,3.884423812147064
2002-06-01,8.992317977012984,6.022039455979683,8.228522462587833,8.906173594318759,4.317382409123462,8.951960919914471,7.568921518743345,1.181874540218423,7.647500715763836,3.7354606546033358,6.608161004118737,2.5885615462935267
2002-07-01,9.04066904469195,6.084089677487338,7.368431136811919,8.11518617067864,6.186222310434751,8.82474206620568,7.1628344478875325,0.5872764619346057,8.093817910648244,3.601580259365593,4.11870711703933,1.6931651771767229
2002-08-01,9.309584132055214,5.425558239497046,6.664613484501598,7.770327763838226,7.675660972481342,8.81057926025366,6.493098462443055,0.3807451979723291,9.092993218453778,3.461524428480143,3.0636137408859767,4.794466498494059
2002-09-01,9.534097402297428,5.121940394110757,6.979906312746976,8.030753153515477,7.71830032529362,8.931679752982985,6.284171888915671,0.15952829368239552,9.445377956188231,3.164317761326987,2.9301906866486016,6.746234147636202
2002-10-01,9.650418315653551,4.9150898139519885,7.3093614759010075,8.538381481064786,7.23559459739361,9.034161307931745,6.084614653679811,1.0378661777596676,9.392072867336978,3.103108556938835,3.606375660663631,7.885712387537055
2002-11-01,9.368316155583118,4.4445338871097375,7.895702410058788,9.034205489047904,6.318224231027765,9.028307569380468,6.328895878849197,1.0687648821083993,8.659604760550652,2.8378969579317666,4.891336018247077,7.894053001312499
2002-12-01,8.72116365481278,4.675668464930568,8.39596669563688,9.33651240953625,5.982739570755292,8.944462196984754,6.7962136158654864,2.721477363446487,8.110874154111846,3.0248103480609325,5.537244437277273,7.482961286087795
2003-01-01,7.909188401710562,5.222499779775115,9.199846744226706,9.48838346287045,5.537592311286127,8.800283185461222,7.755973740900204,1.3881457485465434,7.281844575948188,2.9538584553177047,6.875801391278151,6.562674764375552
2003-02-01,7.562353238002905,5.584897961620897,9.439491122052555,9.59454877221802,5.135503396810379,8.779661725800839,8.152125359049702,3.800264827663086,6.781769179825546,3.3830147694633483,8.670066195160024,6.669890539056669
2003-03-01,7.855261803061542,6.275555663138192,9.601498384164808,9.784220090775982,4.52079190045948,8.92902051085676,8.48094128000104,2.6191809247443105,6.66608915069629,3.662429431222626,9.505439561718536,5.662353702746115
2003-04-01,8.23316327705304,6.898886171268222,9.627448579416525,9.864694943799213,3.413402947683786,9.029464583035823,8.461912716794085,2.76839309451349,6.6138663904228725,4.089983145492989,8.211273998071068,4.853913842280911
2003-05-01,8.606419440450136,6.695641646418121,9.022999514724082,9.509360482256792,3.54053847700465,8.958897562830751,8.123292335638872,1.018136108377957,6.944166323392635,3.9442092409634526,5.985771361263435,3.4295540047982485
2003-06-01,9.00983030369272,6.6948643053979895,8.157199309874516,9.013705382381737,4.506445146822418,8.987385853066618,7.778012010413076,0.7270914221700429,7.781183974123108,4.001550852345507,4.803885182196118,2.9577931043462877
2003-07-01,9.194417347669592,6.244894781692505,7.429260760611752,8.207676808225068,6.567294189871962,8.822813010538072,7.229491670062489,0.4061001452415066,8.874112743243186,3.8481459868681562,4.670823221684045,3.2909426191304116
2003-08-01,9.242812015062395,5.9426407629526725,6.848004920771495,7.759523927099914,7.568611297079181,8.792525316282909,6.8746460624625145,0.7375317707013282,9.333110300307334,3.718774630391609,3.3061916829358027,5.883478788910558
2003-09-01,9.481710035812684,5.4199109385118796,6.970491565072608,8.019114590094624,7.853598828857397,8.873348098229178,6.387541417925836,0.6539782767390971,9.636601602272831,3.419312779998604,2.629078394498774,6.965800793789902
2003-10-01,9.709872095812974,4.932541071280135,7.331161533919925,8.584851383777833,7.209624374063009,9.012926299483276,6.192297363797334,0.5178731009426264,9.543611121022877,3.133463087472105,3.472489936712303,8.068256659898855
2003-11-01,9.339700691427229,4.6208428976119045,7.856123105909848,8.997760512300308,6.663613837729886,9.043888569198538,6.2637594154984315,2.455049686493512,8.858842159302586,2.9249518016119613,4.298545936225477,7.8634811404899
2003-12-01,8.661304511343932,4.610508005629023,8.469346442573679,9.279791522792534,5.694722084510676,8.928334044738628,6.881411239036649,2.629798321585133,8.18674036800918,2.9926794205884826,5.225179679051619,7.449693694696189
2004-01-01,8.140708856043483,4.911212347230255,9.03551484101975,9.513803100713949,5.819546784974511,8.875736393447323,7.4339980981773985,3.2190577794217874,7.821135427309631,3.330751290633272,7.12128341489653,7.576291685063001
2004-02-01,7.655846266427792,5.651149628316464,9.494482000891015,9.580855745824895,5.10151596128454,8.803307367750966,8.209692768909395,3.7338751170595246,6.942198957830158,3.405592471717617,8.856250041609117,6.752177249280386
2004-03-01,7.756697285133452,5.936020973451868,9.587820326250407,9.64528125410351,4.070906803264045,8.847998447857249,8.220569844598526,1.5494847465878565,6.582939524643322,3.531465600749948,9.321521324892338,4.562845823731632
2004-04-01,8.319790654124843,6.484118613025945,9.445029215333376,9.760039133905874,3.885643018194382,9.01421173879189,8.311070530190987,1.843732943656012,6.977396942062416,3.8133001440445398,8.526838146870407,5.298804261568446
2004-05-01,8.688446875829435,6.729812069512226,8.933359926200822,9.461933696544323,3.9067728275799705,8.960942056998586,8.2314992654911,1.7144851431905914,7.201357103867554,4.054849920432876,6.374337242175656,3.9889536511673955
2004-06-01,9.02127638449248,6.226529183229199,7.954808767918473,8.833494948198506,5.029878817208184,8.923134922883843,7.5841270664606535,0.8664789280234729,7.8483023427482435,3.973576327798369,5.305801190956873,2.8341002558781314
2004-07-01,9.330068300271664,6.173984975912487,7.378199447330999,8.247088648659368,6.794772237485925,8.875610506944529,7.284122238154384,0.5350616084686761,8.794240205738431,3.765295673315904,3.8912888705304587,3.67405182180351
2004-08-01,9.36991080596905,5.970401882654193,6.799191841943978,7.690965322188759,7.537678928813165,8.755148342104732,6.8176746209096155,0.9570544583660272,9.348131095226783,3.781190224230764,3.2338678360461794,6.438201170417183
2004-09-01,9.558578318931481,5.224162157851628,7.021342213864662,7.972650635683667,7.876822886432354,8.89427135206039,6.309420322516094,0.8973599899818206,9.670143556953386,3.391031492147864,3.196109540545669,7.382843874664074
2004-10-01,9.672257007842576,4.72552328132695,7.194653530772183,8.476514585905477,7.311195375721066,9.026508191045703,6.030816759018155,1.81905598054619,9.55985241247717,3.155460614679974,3.623910848241189,8.146803286720525
2004-11-01,9.35137145620199,4.753951908569292,7.8109333052255785,9.028530746073795,6.945568085718576,9.057663266499016,6.252237951496264,2.4725122377822646,9.033275275534882,3.156038358203541,4.307968389477188,8.425744109587797
2004-12-01,8.730883560566523,4.849046719515484,8.4867523458905,9.348190421086715,6.095667243980843,9.016388111655981,6.954131075691336,2.5827368221026243,8.12476908402538,3.1357996160520267,4.946073245553391,7.532887088515647
2005-01-01,8.102864357191963,5.0664639901879935,9.035358647573423,9.407476265445258,5.7285899103910225,8.832545443470503,7.5605919891709386,3.132606245083058,7.566506903085971,3.1202153586506483,7.4031623341938175,7.235755704843325
2005-02-01,7.608288739903566,5.710075308769449,9.312632171908563,9.525374677356194,5.238366207762249,8.753835928022353,8.119476258686303,3.597919729473129,7.114111833671205,3.4703158236770935,8.492044511103044,7.4707439108768625
2005-03-01,7.7600247309305335,6.433254056785562,9.663435640236548,9.766145931889273,4.53030402706538,8.896138071342511,8.565639763550937,3.0144543810324667,6.656221154512853,3.897360157956327,9.081297025738904,5.517936467273121
2005-04-01,8.14217802859527,6.579938917323291,9.353976569958352,9.724187967790145,3.8237578505028513,8.942234476143906,8.303757679595575,2.644433409690369,6.6269353191163916,3.954389999639882,8.609811686658718,4.992242339186301
2005-05-01,8.815245562295805,6.4419739523873165,8.88071886661136,9.489874695714363,3.6862741914222594,9.044701603722107,8.086747758559135,1.9203892350952507,7.188310335913534,4.024598501555229,7.5135902079591474,4.100845739655201
2005-06-01,9.090524506981184,6.441199625133789,8.136572569179508,8.871627944107697,4.530961743844205,8.95127096737792,7.872178419004891,1.2839414721568436,7.524550338345931,4.127353118991741,5.254007080051545,3.009615462307367
2005-07-01,9.245987416533211,5.9415320587025375,7.13441625188671,8.148000417877055,6.475596831767771,8.825903696771109,7.018638266388014,0.402292653296442,8.590902630146005,3.819120245696134,3.993914002758368,2.619562064534479
2005-08-01,9.362524279845017,5.6352975796742495,6.760293089091238,7.770277169632804,7.5912561391693805,8.804631942284614,6.773808222548426,0.8826414843989397,9.213366957811058,3.834611654633345,3.464535146616399,5.845947776840567
2005-09-01,9.453480936501519,4.985083489258005,6.7309513328136985,7.910459320763753,7.840486289525,8.87637707095459,6.219360093791386,0.980665848122265,9.317799426625726,3.430987065093444,2.773870223006232,7.225424540298283
2005-10-01,9.534719479646292,4.891214589427036,7.277747358213312,8.58108989287562,7.445098066867091,8.999598885736583,6.0920989323094465,1.105584470393467,9.204971814573364,3.304727644276537,3.3831356783585234,7.348184775742986
2005-11-01,9.322705801749047,4.683236761887366,7.8123314713836605,9.075995929449887,7.086281140772473,9.043815421870843,6.3408924832464075,1.0798949357480834,8.951159911897975,3.0628480243989022,3.718821730057317,7.832280061344577
2005-12-01,8.743463448893031,5.086641097542171,8.45619243994261,9.340808492205106,6.163658209861671,8.967816938335082,7.106164183978587,2.158213434010765,8.21251515672322,2.880253183817698,4.0509832413346265,7.874264759986509
2006-01-01,8.16544929542908,4.904076835546046,9.064979260102824,9.454394811145301,5.399844922257204,8.849273909834046,7.4406756758987855,3.1009952992630008,7.619054167867123,3.134728414912771,6.857141085367937,7.281895787139872
2006-02-01,7.712189448643348,5.709332220230648,9.580643493303436,9.555131232896048,4.918759535786446,8.737924548790007,8.248793110192326,3.4361225233485455,7.127886254726993,3.418158020522566,9.238815877214504,6.58782178477371
2006-03-01,7.949848772288834,6.06335284525373,9.733255898787942,9.702600820183317,4.232862264020367,8.921577880590029,8.50488278285329,3.7478834243035974,6.973536871294763,3.6510365059221077,9.844034965062077,5.592060156345786
2006-04-01,8.43089691522195,6.609859154174419,9.749446021655691,9.835912481385789,3.548571020081683,9.038474320052744,8.588269360401258,2.717659060889423,6.988429545469582,3.9360812498818856,8.973397800722632,4.839712610838397
2006-05-01,8.714314188198731,6.911444529459481,9.244668011921343,9.647111257387492,3.7929790838236053,9.083801482669465,8.418256264869258,1.3575697329901215,7.114929693256573,3.925483732487275,7.736721727262761,3.828384730572987
2006-06-01,8.94600644761764,6.698139617677166,8.187932037321842,8.87343060895716,4.270286464534679,8.946408785865641,7.651596030429886,0.9506516964083395,7.735354640858825,3.973857271809947,6.3187962674962534,2.901594143598619
2006-07-01,9.061677553884023,6.138449029817759,7.197385812680281,7.927533510906454,6.210692445402528,8.749250433621693,7.1154561523958675,0.8649556273080191,8.509898865375197,3.9978951931820004,4.810809984078735,2.24343288310713
2006-08-01,9.282953957964024,5.675747179980778,6.676372838963221,7.592609589889658,7.47283158031458,8.67533561474645,6.600963715857267,0.9659004190009123,9.19949231868874,3.602176951357295,3.8051843763430897,6.2320435052318235
2006-09-01,9.533320015119497,5.192285932044221,6.8940302930785196,7.817962533495366,7.658830120074009,8.795323184158933,6.31556165308986,0.5699284342216162,9.45695028202983,3.3475441465080173,3.912932819501348,7.384228313883697
2006-10-01,9.606924827196199,4.902572912487761,7.026702308925385,8.21615718099531,7.084211025095324,8.896711817980341,6.062884815868751,1.6139310385452925,9.274929095474597,3.2594474560808657,4.142717265600333,7.923234121579808
2006-11-01,9.479551409313052,4.852624400892931,7.7915251453024394,8.927755269020368,6.937842054697556,9.035271866417036,6.449119351693704,2.0985215473185104,8.971764240338064,3.006683199632432,5.290183555307306,7.629089399845853
2006-12-01,8.662547054350629,4.885286945380001,8.425871997627874,9.250317493560486,5.767872090648174,8.906390106754237,7.113119427726471,2.4699339455253644,8.032250064985025,3.095324845921291,5.992788511963047,7.350051039477743
2007-01-01,7.815872855906768,5.058391661142109,8.896709224008523,9.358003175276352,5.374394096287011,8.703159014788245,7.4549580901236325,3.2294750079707586,7.26238923457868,3.1100625121264867,7.296506231253595,7.350042937429912
2007-02-01,7.655792976375939,6.101759255841785,9.335482406884983,9.608340907537329,5.169002995363733,8.788019961713562,8.104755067016088,3.9523682573018064,7.030424284189322,3.5930924936614446,8.945200947941224,6.132541619691154
2007-03-01,7.868583521172687,6.085103055906716,9.526758859252329,9.680154519680197,4.553616298381064,8.845947995422662,8.200933228473305,1.9734437360588075,6.728405887173359,3.6682717879684774,9.11160911300744,5.300653675900187
2007-04-01,8.216412550874974,6.762141160221369,9.506663131533587,9.781879106853614,3.785473743482906,8.99513990037862,8.565362280154568,2.297177367516687,6.722902546153944,4.096204002946315,8.198009064309842,4.9533490011988555
2007-05-01,8.593710192786626,6.413932326606352,9.003684620170676,9.520986463521462,3.764116223666421,9.005755888242799,8.067363307516596,1.4943104091980075,6.757298214077774,3.9407319903550433,6.3781137417676215,3.847929791052573
2007-06-01,8.99330668379592,6.6736621723927305,8.314829586304546,8.981988193526885,4.152201351177094,8.898464005597033,7.813650433707415,1.3229107622608653,7.4461191752627185,4.3644779714195865,4.910550906057261,3.046940489803415
2007-07-01,9.174098655774424,6.101956397923767,7.330586024929394,8.160021077947276,5.308174026284147,8.835850392373628,7.066776044731071,0.6122836453506855,8.23935966255415,3.7745058436078383,3.695991070875154,2.1209270360816164
2007-08-01,9.250684983808965,5.57605882143163,6.532549778093184,7.774390297058093,7.340812821461283,8.726936848528622,6.279666622957436,0.9188149051152076,9.036516781443988,3.716195577620064,2.65317660291324,4.816491529788275
2007-09-01,9.33796525866572,5.2169642971024786,6.620967593623704,7.894161155132681,7.674241747282168,8.764587845078601,6.053961517861761,1.2389086948133023,9.383004643733889,3.531589893118358,2.1552973805952824,6.872384244501706
2007-10-01,9.397778646541274,4.906606315313077,7.142916685538994,8.494937455013012,7.301861444342619,8.919570743987178,6.0221159678366005,1.0275970105913148,9.3555026563803,3.1533142057643846,2.8619452462653348,7.13766066456374
2007-11-01,9.104358437465892,4.66527309780032,7.624654619661605,8.955530409759573,6.745721662926037,8.895076299161746,6.354711608966182,0.9737292501339601,8.961250317744144,2.8276088086851465,3.0625318217011115,7.916517863476424
2007-12-01,8.603624344116016,4.815870090147273,8.33453330613094,9.238419036058497,6.147459179301983,8.80760811202536,6.778102935963943,2.9951630654426062,8.23419602536821,3.229435431958086,4.165156324889749,7.643923375903701
2008-01-01,7.9857427356864505,5.09747529418967,8.82968647188846,9.276202214566078,5.569681917270566,8.687740691453174,7.456785018286843,2.9499584631460274,7.624838569702087,3.182232589829085,5.899180822922636,6.690243836881828
2008-02-01,7.634879702682089,6.033841827085724,9.309127452279968,9.414056434537207,5.3385561574829525,8.665912550988624,8.20662275909232,3.1889352031770226,7.0974562845408755,3.7648262014130665,9.023694788821244,6.242736739435857
2008-03-01,8.03230026252829,6.735216254042205,9.701531425371858,9.695934122052122,4.597482550385395,8.849099876530104,8.767234697221177,3.490388543546879,7.055738540841522,4.091976224804291,10.278805936654841,5.2553575189363455
2008-04-01,8.377572535228948,7.145803380350885,9.732019714338005,9.811512456899978,3.872017867194114,8.934550990972234,8.85368907941389,2.6537813819764473,6.925408522590976,4.279573141574242,10.092924682387904,4.117369155388737
2008-05-01,8.7033370689735,7.1448391657270305,9.344467744553883,9.613735627039182,4.136792169493363,8.966668812959353,8.625969485718073,1.473929777154967,7.267073486731193,4.216140036521272,8.990033677532546,4.272094730157748
2008-06-01,8.962086699741015,6.619409238106207,8.257086174290718,8.850170612874027,4.840802548772989,8.821984975370194,7.780730904345257,1.4681588412436346,7.855535640692241,4.06641433484121,6.926775154703628,2.25503949043785
2008-07-01,9.122463397038285,6.53522757391784,7.359500875093871,8.14944789621043,6.5871957969686665,8.709809239718762,7.28286188090269,1.0604225324154393,8.553038845778465,4.293221948275975,5.69030504250897,3.2790770684622155
2008-08-01,9.226932594911576,6.1418866575120274,6.970963166141265,7.893297715124402,7.610681924362914,8.66093623269132,6.927132485183453,0.8543549072553805,9.0571378940399,3.9221099911733255,4.602706179460272,5.984746295279628
2008-09-01,9.392235128489459,5.308658354109871,6.925110309814613,8.004773154882583,7.834858353499631,8.726245935859426,6.438559808895934,1.0095263015358076,9.404259703949124,3.5256659153761176,3.5301045688239134,7.227185660371083
2008-10-01,9.45264104384617,5.043500014783683,7.1803065203332785,8.485483836598076,7.506327617175327,8.879795321975346,6.093810873269813,0.8069497878499471,9.347510486682147,3.2752263702809525,3.5648192402497494,7.2615340201317995
2008-11-01,9.229210645121345,4.766794048045118,8.03884309807072,9.097052255544131,6.902171843774953,8.91697991687649,6.512082647657891,1.5221626095516543,9.091180194935099,3.2530285191708948,4.247220455205579,7.738085857021992
2008-12-01,8.628160882859,4.89917994283291,8.603810666774576,9.339327953599671,6.108576077196621,8.900290433044685,7.003953149509059,2.8720256195679217,8.29368055096371,3.2692791571301654,4.7142398111076105,7.131945125641251
2009-01-01,7.953380706891148,5.030506502628082,9.190120707717414,9.473432888044844,5.57692186229576,8.778552086859767,7.3801872741063335,3.0599644062706037,7.334349471662318,3.1825294821632757,7.5328440744308,6.7611677042894005
2009-02-01,7.596078797183651,5.5695997123909,9.578307607089656,9.576973316948257,5.060442585543673,8.714658547362735,8.214581541939324,3.7850789834963487,7.03589898432129,3.5392981871540234,9.342540261954268,6.214025147088644
2009-03-01,7.819331573927881,6.364729267807749,9.780111908038299,9.762086164194498,4.543373879211089,8.8889285159977,8.613551908092033,3.5719240098200244,7.002945859449715,3.7669603549998523,9.878152363365063,5.739607041027118
2009-04-01,8.129848841437983,6.699629217200299,9.63109015289985,9.768645395370507,4.175083741770406,8.89121884514791,8.57108418755304,2.5002194114918206,6.8883786337248365,3.916556544343373,9.707872437113771,4.827391343062826
2009-05-01,8.618613246647651,6.99687344407108,9.273070659010706,9.631214270066566,4.074708457480682,8.98688156745269,8.439326702002726,1.5710773635678184,7.212908216854904,4.2339780488974785,8.653054432256267,3.1804040690000766
2009-06-01,9.109713858069826,6.861883720346067,8.420438401158826,9.083420724489477,4.6796505203639445,8.980562175619841,8.085321095636386,1.672057079068133,7.887065347283279,4.32392017612808,7.045588003133676,4.17697088369034
2009-07-01,9.188650639275522,6.116773403128291,7.156935367092373,8.090892003955782,6.514273393494406,8.781692253973976,7.034861009427068,0.7823727321004113,8.703667648998595,3.827982377190239,5.1324418925830955,3.219093808778169
2009-08-01,9.211745382828257,5.491093804613731,6.7671784331607805,7.700987747401694,7.5278025243957485,8.738282852828558,6.626641090354164,0.29909231074716747,9.193370075691307,3.8131548578108014,3.6035724685996655,5.896129812866959
2009-09-01,9.45756832507616,5.0520951896862885,6.7360254946613844,7.856918462644059,7.65316007660591,8.779171140569806,6.200193811682946,1.224187710033366,9.540740086341904,3.5554410646870664,3.321928130454295,7.111643451013941
2009-10-01,9.676107247844849,5.094999017290443,7.367175069704391,8.498143808781165,7.236332989754163,9.004961002366905,6.292211552945715,1.0724167671339,9.420020770964232,3.1787083569247163,3.3941382293847924,7.6578690685377415
2009-11-01,9.337345711074114,4.63954940113474,7.819271575866413,9.009694970155936,6.5877103182651755,9.020981134182078,6.258789922865322,1.6579163791998517,8.876823662632054,3.0816832368075455,4.3304219783111835,7.708624200684142
2009-12-01,8.841184921775179,4.88533002134541,8.447518640979448,9.397750520646058,6.273076063466867,8.99405745905124,7.14881980026605,2.5724481393964296,8.230141252154285,3.2018866583930152,5.554323473768514,7.71870691424948
2010-01-01,7.951890911779585,4.938245965602054,9.069527060768666,9.440812162925722,5.458441862336874,8.789340724449907,7.647537154599166,2.4674627628262975,7.0840616878230085,3.2975985091188127,7.112846452808618,6.740750841248358
2010-02-01,7.604003108319375,5.579305562650993,9.370727003678725,9.528105340945388,5.046831704376498,8.733048968556297,8.022228934021399,3.5778316363003198,6.944841583031171,3.450309731209262,8.35416721799644,6.737335052556394
2010-03-01,7.603436955430409,6.214214998349815,9.515439326327265,9.724911102592724,4.014083971635822,8.795354576545144,8.410337733354762,3.2375941880737464,6.594589290379502,3.7411112605753427,9.286754642812301,5.5484350992526
2010-04-01,8.041410124056844,6.499633292524541,9.485360314459442,9.821990713685762,3.854581404838812,8.975148354708026,8.474252334217988,2.927265015565358,6.7032567210626715,3.954825872898069,9.187801220050225,5.118633940686945
2010-05-01,8.318065876252943,6.513836003357015,8.847836522588674,9.409243889796063,3.7558760025597007,8.91423369027163,8.09771750394071,1.8212817904171774,6.631592281354856,4.059080962244807,6.755045445178524,4.150921115083471
2010-06-01,8.827999210689853,6.475377176724893,7.9637006312466525,8.831294136915858,4.161585398325706,8.913360740413161,7.564005565773076,0.989889589238267,7.156440667874286,4.067904763216282,4.8052345059951875,2.852615124396212
2010-07-01,9.038261862581269,6.02265674701067,7.104081589294047,8.17492258108273,6.133928988278085,8.832960130793584,6.848285960443734,1.2161125331883074,8.18646198003207,3.8856547944142497,3.5749724075024996,3.132800460169368
2010-08-01,9.179462603459065,5.793707614559144,6.602067805883485,7.781696687960561,7.191675067756398,8.717896034866614,6.512802636319753,0.39519017574796445,8.935894242118245,3.8084867193864973,3.0063618325597528,5.137046980960399
2010-09-01,9.283846156612176,5.154129673495927,6.592559467191478,7.930437926077924,7.64460460396301,8.73553719479945,5.9562474481592815,0.33862181988144535,9.210710270612543,3.499710044877839,2.867783312682645,6.5825280288244175
2010-10-01,9.293408700237649,4.982829159010986,7.09942844580746,8.49947640865283,7.286882498587467,8.820438158340773,6.044317773430726,1.480742952680489,9.399733317091597,3.3404188610130015,2.8582492298545836,7.287776166747559
2010-11-01,9.108048516828694,4.743065187245752,7.782136221058863,8.994196713298484,6.647432125071259,8.886684459360062,6.322933835789767,2.072062516734547,9.071966446915035,3.2257196145170135,3.675777446385976,7.4211386936033845
2010-12-01,8.694897409537424,4.975263409569461,8.394618611596865,9.274341957278084,6.329652329187159,8.809311598420944,6.782300635682187,2.6723934902445112,8.619677143580892,3.3866163622849355,4.389107657518097,7.157083644638424
2011-01-01,8.01063958999257,5.053555390546372,8.933262313887386,9.28279943194267,5.868441387778551,8.643749047509152,7.339001668460631,2.7502673182599695,7.765918326892046,3.2511246930995052,6.792347942736275,7.057986469638325
2011-02-01,7.61769663950677,5.906527896099006,9.291833018638616,9.379279884135439,5.114702966937685,8.668883737090608,8.180839711102772,4.476579529165226,7.051254259130109,3.7099058239041773,9.38094166162474,6.513519147619473
2011-03-01,7.776416991458883,6.647089935862909,9.63366538999421,9.595501478313285,4.557163508795707,8.76586118204598,8.678255559822619,3.563254291066626,6.905740278987843,4.024272582312875,9.9359807221955,5.844937162299141
2011-04-01,8.221938390982782,6.951404888638328,9.701516240820064,9.729127975380035,4.010296998841204,8.934374091164653,8.840966763966115,2.6380476708898715,6.74484297423472,4.070041281924216,9.97125949409636,4.8454959951143435
2011-05-01,8.724205874404998,6.981892342041446,9.132523271619265,9.419734210709139,3.9467444942632772,8.93044475529724,8.484596263829943,2.1694171302447933,7.315679291712709,4.191150787391239,8.112231995935794,4.271198097836404
2011-06-01,8.958789723293025,6.714203249568298,8.124800784155347,8.663800017375817,4.4868217028267825,8.791181394623916,7.800880467469274,1.6278046755507691,7.356469147775178,4.135133046785143,6.382978774854438,2.633901711857553
2011-07-01,9.075987087235715,6.411862118054361,7.280635240743748,8.069527983195437,6.410622531078702,8.681394880698763,7.171619093679482,1.3845845456228472,8.16274120575067,4.001381925962858,4.695643227043289,3.453044008841748
2011-08-01,9.139620672833354,5.782008309412018,6.6671088008291255,7.66989197668405,7.469192626525982,8.595299346531629,6.551210027998454,0.5782815691299612,8.699591277210187,3.932651106434694,3.673029059608546,5.230627277811167
2011-09-01,9.24056478378846,5.555045884709815,6.723927706232983,7.7933715877968766,7.803225214099727,8.610233317557764,6.254954682830924,0.06616356669166519,9.258938945108879,3.3029793974396022,2.5249108716672746,6.5075771499929
2011-10-01,9.35485199424598,5.148227949030507,7.385514698891142,8.482266883987808,7.606684499633815,8.850824619393734,6.3665119969851185,1.297969790885519,9.36242834968134,3.440856562395065,3.6088479538885645,7.55074742492406
2011-11-01,9.065121175403101,4.861444303652748,7.728939364579222,8.856536012871842,6.956440067563385,8.9315365693022,6.433303502374959,2.527270628379795,8.865266338292962,3.2674242852678668,3.7631228186050403,7.4856705135100325
2011-12-01,8.479172355558532,4.862341132531928,8.228875092051391,9.176889499964162,5.950359326039846,8.757477144293883,6.891438055106828,2.7435158072412644,8.082780447540385,3.161837672539951,4.224909424869871,6.97844625857701
2012-01-01,8.018311858972273,5.325608708448951,8.864287489595617,9.43192493619088,5.89289246617777,8.713300952147389,7.547277400258204,2.135135136538217,7.7640138409735755,3.2677684901887414,6.97385300288381,6.569308225794918
2012-02-01,7.7898753473037905,6.1622799684251985,9.3448071675255,9.552141027381165,5.258399155985377,8.731416760506448,8.24246303136283,4.13334309435336,7.309083772091979,3.809837116512508,9.472817355318366,6.752737015693591
2012-03-01,7.849087930136127,6.253812423362413,9.552073801009358,9.648671359585475,4.406094326952883,8.774446638061072,8.543103266362687,3.3257137640214034,6.8249023431131555,3.91080521852813,10.066011532752656,5.327461630272728
2012-04-01,8.268677518076124,6.601753593227997,9.491539974182594,9.831310235741153,4.065508225949944,9.009628781594282,8.394881445724307,3.2413116855506625,6.989177345616693,4.140023268516048,9.82332261898704,5.412425420754727
2012-05-01,8.57855530797683,6.794929404241252,9.051468419598079,9.615994349278969,4.076701546930582,9.025949497747737,8.164243300027518,1.448467376178653,7.045874512072438,4.166540185866578,8.416694409897675,3.2443186450156416
2012-06-01,8.914159466620578,6.444377175492882,8.124191943480362,8.802767093564169,4.388384172650204,8.872228749127686,7.6267084690101346,1.0954068833562094,7.358351837023182,3.94699318613454,7.2073332449088285,2.8015357077303182
2012-07-01,9.078316513560797,6.09524767113754,7.438992146577555,8.169581045610055,6.547932053088481,8.778305452722735,7.227041675265452,0.8182696839170706,8.254211875834939,3.9077423616455103,5.196502950755944,3.2676290154011074
2012-08-01,9.236191940880264,5.76655305392034,6.7869442371670266,7.787656911812475,7.608323677466075,8.78790443183249,6.721550903530323,1.288844520849856,8.846438388857623,3.985927434849426,3.965844557659027,5.969349531498234
